mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-519e-3p,0.586606541696193,1.0,1.0,5,1352,0.0036982248520710057,100,26380,0.0037907505686125853,0.9755917159763313
hsa-miR-519e-5p,0.8904555497495598,1.0,1.0,1,1352,0.0007396449704142012,42,26380,0.001592115238817286,0.464567483798253
hsa-miR-520a-3p,0.6389120157269235,1.0,1.0,12,1352,0.008875739644970414,251,26380,0.00951478392721759,0.9328367005351376
hsa-miR-520a-5p,0.9892156494327861,1.0,1.0,4,1352,0.0029585798816568047,190,26380,0.007202426080363912,0.4107754593584553
hsa-miR-520b-3p,0.8648276447861981,1.0,1.0,4,1352,0.0029585798816568047,119,26380,0.004510993176648976,0.6558599771269454
hsa-miR-520b-5p,0.6129725703673956,1.0,1.0,5,1352,0.0036982248520710057,103,26380,0.003904473085670963,0.9471764232779916
hsa-miR-520c-3p,0.943803961641081,1.0,1.0,18,1352,0.013313609467455622,486,26380,0.018423047763457163,0.7226605303528381
hsa-miR-520c-5p,0.9026518282411885,1.0,1.0,2,1352,0.0014792899408284023,75,26380,0.002843062926459439,0.5203155818540434
hsa-miR-520d-3p,0.9735868423563271,1.0,1.0,2,1352,0.0014792899408284023,105,26380,0.003980288097043215,0.37165398703860236
hsa-miR-520d-5p,1.0,1.0,1.0,0,1352,0.0,47,26380,0.001781652767247915,0.0
hsa-miR-520e-3p,0.8175454535843941,1.0,1.0,3,1352,0.0022189349112426036,85,26380,0.0032221379833206974,0.6886529759832928
hsa-miR-520f-3p,0.8063318914034951,1.0,1.0,34,1352,0.02514792899408284,755,26380,0.02862016679302502,0.8786786316078216
hsa-miR-520g-3p,0.7863096527332887,1.0,1.0,4,1352,0.0029585798816568047,104,26380,0.003942380591357089,0.7504551661356395
hsa-miR-520h,0.5865112884286573,1.0,1.0,8,1352,0.005917159763313609,161,26380,0.006103108415466262,0.969532140100702
hsa-miR-521,0.71726021786414,1.0,1.0,1,1352,0.0007396449704142012,24,26380,0.0009097801364670204,0.8129930966469429
hsa-miR-522-3p,0.8318814222101268,1.0,1.0,4,1352,0.0029585798816568047,112,26380,0.004245640636846095,0.6968512256973796
hsa-miR-522-5p,0.9680101257020894,1.0,1.0,21,1352,0.015532544378698224,583,26380,0.02210007581501137,0.7028276513037036
hsa-miR-523-3p,0.4954569520566332,1.0,1.0,1,1352,0.0007396449704142012,13,26380,0.0004927975739196361,1.500910332271279
hsa-miR-523-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-524-3p,0.82399510010027,1.0,1.0,1,1352,0.0007396449704142012,33,26380,0.0012509476876421532,0.591267706652322
hsa-miR-524-5p,0.9774773116577454,1.0,1.0,1,1352,0.0007396449704142012,72,26380,0.0027293404094010615,0.27099769888231423
hsa-miR-525-3p,1.0,1.0,1.0,0,1352,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-525-5p,0.6153928454333436,1.0,1.0,6,1352,0.004437869822485207,124,26380,0.0047005307050796055,0.9441210154609659
hsa-miR-526a-3p,0.7804103686645529,1.0,1.0,2,1352,0.0014792899408284023,55,26380,0.002084912812736922,0.7095212479827864
hsa-miR-526a-5p,0.8336869904956667,1.0,1.0,2,1352,0.0014792899408284023,62,26380,0.0023502653525398027,0.6294140103073106
hsa-miR-526b-3p,0.7853148636172651,1.0,1.0,5,1352,0.0036982248520710057,127,26380,0.0048142532221379835,0.7681824535246703
hsa-miR-526b-5p,0.6862720861852752,1.0,1.0,16,1352,0.011834319526627219,343,26380,0.013002274450341168,0.9101730294822916
hsa-miR-527,0.7233663824899103,1.0,1.0,2,1352,0.0014792899408284023,49,26380,0.0018574677786201668,0.7964014007970052
hsa-miR-532-3p,0.9121220677255195,1.0,1.0,11,1352,0.008136094674556213,303,26380,0.011485974222896133,0.7083504208409006
hsa-miR-532-5p,0.9999977080240102,1.0,1.0,70,1352,0.051775147928994084,2187,26380,0.08290371493555725,0.6245214459839341
hsa-miR-539-3p,0.8460476351013841,1.0,1.0,48,1352,0.03550295857988166,1067,26380,0.04044730856709629,0.8777582449271585
hsa-miR-539-5p,0.5432581536591734,1.0,1.0,18,1352,0.013313609467455622,353,26380,0.013381349507202427,0.994937727341301
hsa-miR-541-3p,1.0,1.0,1.0,0,1352,0.0,69,26380,0.002615617892342684,0.0
hsa-miR-542-3p,0.9997477387499633,1.0,1.0,49,1352,0.036242603550295856,1474,26380,0.05587566338134951,0.6486294990887413
hsa-miR-542-5p,0.9233324359799002,1.0,1.0,40,1352,0.029585798816568046,954,26380,0.03616376042456406,0.8181062607767978
hsa-miR-543,0.1076642719673923,1.0,1.0,22,1352,0.016272189349112426,323,26380,0.01224412433661865,1.328979427336179
hsa-miR-544a,0.9099326927411029,1.0,1.0,22,1352,0.016272189349112426,551,26380,0.020887035633055346,0.779056905679829
hsa-miR-545-3p,0.9992102008392156,1.0,1.0,5,1352,0.0036982248520710057,288,26380,0.010917361637604246,0.33874712360289283
hsa-miR-545-5p,0.6430531440841162,1.0,1.0,9,1352,0.006656804733727811,190,26380,0.007202426080363912,0.9242447835565245
hsa-miR-548a-3p,0.10458141821215398,1.0,1.0,7,1352,0.005177514792899409,78,26380,0.0029567854435178166,1.7510620543164923
hsa-miR-548a-5p,0.2873878090913729,1.0,1.0,6,1352,0.004437869822485207,87,26380,0.0032979529946929494,1.34564374617425
hsa-miR-548aa,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-548ab,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-548ad-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548ag,0.5691610888091593,1.0,1.0,1,1352,0.0007396449704142012,16,26380,0.0006065200909780137,1.219489644970414
hsa-miR-548ah-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548ah-5p,0.8891542105235458,1.0,1.0,14,1352,0.010355029585798817,361,26380,0.013684609552691433,0.7566916356603125
hsa-miR-548ak,0.9989475680572021,1.0,1.0,1,1352,0.0007396449704142012,130,26380,0.004927975739196361,0.1500910332271279
hsa-miR-548am-5p,0.9991019577066088,1.0,1.0,1,1352,0.0007396449704142012,133,26380,0.005041698256254739,0.14670552119944832
hsa-miR-548ao-5p,1.0,1.0,1.0,0,1352,0.0,15,26380,0.0005686125852918878,0.0
hsa-miR-548ap-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-548aq-3p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-548at-5p,0.8782805954768728,1.0,1.0,1,1352,0.0007396449704142012,40,26380,0.001516300227445034,0.48779585798816566
hsa-miR-548au-5p,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-548ay-5p,0.5021346581145143,1.0,1.0,5,1352,0.0036982248520710057,91,26380,0.0034495830174374525,1.0720788087651993
hsa-miR-548az-3p,0.33136338723949504,1.0,1.0,2,1352,0.0014792899408284023,23,26380,0.0008718726307808946,1.6966812451762283
hsa-miR-548az-5p,0.9142285758861182,1.0,1.0,2,1352,0.0014792899408284023,78,26380,0.0029567854435178166,0.5003034440904263
hsa-miR-548b-3p,0.9212144431226839,1.0,1.0,2,1352,0.0014792899408284023,80,26380,0.003032600454890068,0.48779585798816566
hsa-miR-548b-5p,0.9353319682935143,1.0,1.0,1,1352,0.0007396449704142012,52,26380,0.0019711902956785444,0.3752275830678197
hsa-miR-548ba,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548bc,0.0998770790317533,1.0,1.0,1,1352,0.0007396449704142012,2,26380,7.581501137225171e-05,9.755917159763312
hsa-miR-548c-5p,0.9998013526610997,1.0,1.0,2,1352,0.0014792899408284023,209,26380,0.007922668688400303,0.18671611789020698
hsa-miR-548d-3p,0.16684488904206077,1.0,1.0,4,1352,0.0029585798816568047,42,26380,0.001592115238817286,1.858269935193012
hsa-miR-548d-5p,0.9491487313997107,1.0,1.0,12,1352,0.008875739644970414,350,26380,0.013267626990144048,0.6689771766694844
hsa-miR-548e-3p,0.9691348275427129,1.0,1.0,16,1352,0.011834319526627219,467,26380,0.017702805155420772,0.6684996769002699
hsa-miR-548e-5p,0.31221179276402716,1.0,1.0,2,1352,0.0014792899408284023,22,26380,0.0008339651250947687,1.7738031199569662
hsa-miR-548f-3p,1.0,1.0,1.0,0,1352,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-548h-3p,0.09433674188369064,1.0,1.0,4,1352,0.0029585798816568047,34,26380,0.001288855193328279,2.295509919944309
hsa-miR-548h-5p,0.0998770790317533,1.0,1.0,1,1352,0.0007396449704142012,2,26380,7.581501137225171e-05,9.755917159763312
hsa-miR-548i,0.8604875332006909,1.0,1.0,4,1352,0.0029585798816568047,118,26380,0.00447308567096285,0.6614181125263264
hsa-miR-548j-5p,0.7666018095537237,1.0,1.0,13,1352,0.009615384615384616,299,26380,0.01133434420015163,0.8483406225881144
hsa-miR-548k,0.8810293584072321,1.0,1.0,27,1352,0.019970414201183433,643,26380,0.024374526156178924,0.819314971426468
hsa-miR-548l,0.9700686031411373,1.0,1.0,5,1352,0.0036982248520710057,191,26380,0.007240333586050038,0.5107810031289692
hsa-miR-548n,0.6122174490001214,1.0,1.0,1,1352,0.0007396449704142012,18,26380,0.0006823351023502654,1.083990795529257
hsa-miR-548o-3p,0.6286784509444205,1.0,1.0,18,1352,0.013313609467455622,371,26380,0.014063684609552691,0.9466658160417232
hsa-miR-548o-5p,0.9991920940429826,1.0,1.0,1,1352,0.0007396449704142012,135,26380,0.00511751326762699,0.14453210607056763
hsa-miR-548q,1.0,1.0,1.0,0,1352,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-548t-3p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-548v,0.14203583916615287,1.0,1.0,5,1352,0.0036982248520710057,54,26380,0.002047005307050796,1.806651325882095
hsa-miR-548w,0.9797915427949176,1.0,1.0,8,1352,0.005917159763313609,284,26380,0.010765731614859742,0.5496291357613134
hsa-miR-548y,0.9978181732292132,1.0,1.0,3,1352,0.0022189349112426036,196,26380,0.007429871114480667,0.2986505252988769
hsa-miR-548z,0.09433674188369064,1.0,1.0,4,1352,0.0029585798816568047,34,26380,0.001288855193328279,2.295509919944309
hsa-miR-550a-3-5p,0.9981619744029389,1.0,1.0,13,1352,0.009615384615384616,497,26380,0.01884003032600455,0.5103699117783624
hsa-miR-550a-3p,0.8895769018085462,1.0,1.0,21,1352,0.015532544378698224,517,26380,0.019598180439727067,0.7925503301935379
hsa-miR-550a-5p,0.9881955044115005,1.0,1.0,22,1352,0.016272189349112426,653,26380,0.024753601213040183,0.6573665467528113
hsa-miR-550b-2-5p,0.44911221503652277,1.0,1.0,3,1352,0.0022189349112426036,48,26380,0.0018195602729340408,1.2194896449704142
hsa-miR-551b-3p,0.3695630494614332,1.0,1.0,6,1352,0.004437869822485207,96,26380,0.0036391205458680817,1.2194896449704142
hsa-miR-551b-5p,0.8527180644639896,1.0,1.0,2,1352,0.0014792899408284023,65,26380,0.0024639878695981803,0.6003641329085116
hsa-miR-552-3p,0.6509737872827085,1.0,1.0,1,1352,0.0007396449704142012,20,26380,0.000758150113722517,0.9755917159763313
hsa-miR-552-5p,0.6974618209987588,1.0,1.0,8,1352,0.005917159763313609,178,26380,0.006747536012130402,0.8769363739113091
hsa-miR-556-3p,0.3513969514453482,1.0,1.0,3,1352,0.0022189349112426036,41,26380,0.0015542077331311599,1.4276951941117046
hsa-miR-556-5p,0.2761149581070937,1.0,1.0,4,1352,0.0029585798816568047,52,26380,0.0019711902956785444,1.500910332271279
hsa-miR-557,0.4268851823191455,1.0,1.0,7,1352,0.005177514792899409,121,26380,0.004586808188021228,1.1287838036089786
hsa-miR-5579-3p,0.49337495727889086,1.0,1.0,2,1352,0.0014792899408284023,32,26380,0.0012130401819560274,1.219489644970414
hsa-miR-5579-5p,1.0,1.0,1.0,0,1352,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-558,0.05125094768764216,1.0,1.0,1,1352,0.0007396449704142012,1,26380,3.7907505686125855e-05,19.511834319526624
hsa-miR-5581-3p,0.5044116579690208,1.0,1.0,12,1352,0.008875739644970414,228,26380,0.008642911296436694,1.0269386483961382
hsa-miR-5582-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5585-3p,0.8647536075480255,1.0,1.0,1,1352,0.0007396449704142012,38,26380,0.0014404852160727823,0.5134693241980691
hsa-miR-5586-3p,0.82399510010027,1.0,1.0,1,1352,0.0007396449704142012,33,26380,0.0012509476876421532,0.591267706652322
hsa-miR-5587-5p,1.0,1.0,1.0,0,1352,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-559,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-561-3p,0.2736028891310213,1.0,1.0,2,1352,0.0014792899408284023,20,26380,0.000758150113722517,1.9511834319526626
hsa-miR-561-5p,0.9999999998032751,1.0,1.0,24,1352,0.01775147928994083,1288,26380,0.0488248673237301,0.3635745525377632
hsa-miR-562,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-567,0.7436517279831627,1.0,1.0,2,1352,0.0014792899408284023,51,26380,0.0019332827899924184,0.7651699733147697
hsa-miR-5680,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-5682,0.5334418088992823,1.0,1.0,11,1352,0.008136094674556213,213,26380,0.008074298711144807,1.007653415562408
hsa-miR-5683,0.6222051567914324,1.0,1.0,3,1352,0.0022189349112426036,62,26380,0.0023502653525398027,0.9441210154609659
hsa-miR-5688,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5690,1.0,1.0,1.0,0,1352,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-5699-3p,0.33271642071283336,1.0,1.0,6,1352,0.004437869822485207,92,26380,0.0034874905231235785,1.2725109338821714
hsa-miR-5699-5p,0.7233663824899103,1.0,1.0,2,1352,0.0014792899408284023,49,26380,0.0018574677786201668,0.7964014007970052
hsa-miR-570-3p,0.6995038084776437,1.0,1.0,7,1352,0.005177514792899409,157,26380,0.005951478392721759,0.8699543964120152
hsa-miR-5701,0.40524302023035935,1.0,1.0,4,1352,0.0029585798816568047,63,26380,0.0023881728582259287,1.2388466234620081
hsa-miR-571,0.9490671352212492,1.0,1.0,7,1352,0.005177514792899409,227,26380,0.00860500379075057,0.6016865208664599
hsa-miR-572,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-573,0.9961662369069557,1.0,1.0,3,1352,0.0022189349112426036,183,26380,0.006937073540561031,0.3198661363856824
hsa-miR-574-3p,0.9998381487405379,1.0,1.0,19,1352,0.014053254437869823,740,26380,0.028051554207733132,0.5009795298256837
hsa-miR-574-5p,0.15612177898727567,1.0,1.0,193,1352,0.14275147928994084,3516,26380,0.1332827899924185,1.071042100019522
hsa-miR-576-3p,0.9999984914153315,1.0,1.0,70,1352,0.051775147928994084,2205,26380,0.0835860500379075,0.6194233117310041
hsa-miR-576-5p,0.9999994393248081,1.0,1.0,23,1352,0.017011834319526627,1031,26380,0.039082638362395755,0.4352785541698472
hsa-miR-577,0.9191092134973742,1.0,1.0,12,1352,0.008875739644970414,330,26380,0.012509476876421531,0.7095212479827865
hsa-miR-579-3p,0.9957053384628277,1.0,1.0,10,1352,0.0073964497041420114,388,26380,0.01470811220621683,0.5028823278228512
hsa-miR-579-5p,0.9476273740088835,1.0,1.0,1,1352,0.0007396449704142012,56,26380,0.0021228203184230476,0.3484256128486898
hsa-miR-580-3p,0.9915185372420621,1.0,1.0,2,1352,0.0014792899408284023,130,26380,0.004927975739196361,0.3001820664542558
hsa-miR-582-3p,0.9988126211185884,1.0,1.0,25,1352,0.01849112426035503,823,26380,0.031197877179681578,0.5927045662067627
hsa-miR-582-5p,0.9352456761222716,1.0,1.0,80,1352,0.05917159763313609,1816,26380,0.06884003032600455,0.8595521726663712
hsa-miR-584-3p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-584-5p,0.9996322472710282,1.0,1.0,62,1352,0.04585798816568047,1761,26380,0.06675511751326763,0.6869583917153043
hsa-miR-585-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-589-3p,0.99990588403063,1.0,1.0,17,1352,0.01257396449704142,703,26380,0.026648976497346474,0.4718366762901176
hsa-miR-589-5p,0.9999991825839666,1.0,1.0,56,1352,0.04142011834319527,1887,26380,0.07153146322971948,0.5790475473733393
hsa-miR-590-3p,0.9999925977299539,1.0,1.0,16,1352,0.011834319526627219,752,26380,0.02850644427596664,0.415145411053758
hsa-miR-590-5p,0.7632288491869325,1.0,1.0,40,1352,0.029585798816568046,861,26380,0.03263836239575436,0.9064731391185425
hsa-miR-591,0.08821099280955969,1.0,1.0,14,1352,0.010355029585798817,183,26380,0.006937073540561031,1.492708636466518
hsa-miR-592,0.5534248555074973,1.0,1.0,57,1352,0.04215976331360947,1124,26380,0.04260803639120546,0.9894791425382721
hsa-miR-593-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-597-3p,0.7985463364954287,1.0,1.0,4,1352,0.0029585798816568047,106,26380,0.004018195602729341,0.736295634699118
hsa-miR-597-5p,0.7356741051290849,1.0,1.0,45,1352,0.03328402366863906,952,26380,0.03608794541319181,0.9223030928347672
hsa-miR-598-3p,0.9942419222721656,1.0,1.0,20,1352,0.014792899408284023,635,26380,0.024071266110689916,0.6145459628197363
hsa-miR-598-5p,0.8435173995419885,1.0,1.0,10,1352,0.0073964497041420114,254,26380,0.009628506444275967,0.7681824535246703
hsa-miR-601,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-603,0.8976245017700146,1.0,1.0,7,1352,0.005177514792899409,202,26380,0.0076573161485974225,0.6761526744390416
hsa-miR-605-3p,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-605-5p,1.0,1.0,1.0,0,1352,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-608,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-610,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-612,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-615-3p,0.9993607724065782,1.0,1.0,11,1352,0.008136094674556213,475,26380,0.01800606520090978,0.45185300529430084
hsa-miR-615-5p,0.5955039199402608,1.0,1.0,5,1352,0.0036982248520710057,101,26380,0.0038286580742987113,0.9659323920557735
hsa-miR-616-3p,0.39119778001541866,1.0,1.0,5,1352,0.0036982248520710057,80,26380,0.003032600454890068,1.2194896449704142
hsa-miR-616-5p,0.9732794856379896,1.0,1.0,4,1352,0.0029585798816568047,166,26380,0.0062926459438968916,0.47016468239823195
hsa-miR-618,0.9848804695072512,1.0,1.0,9,1352,0.006656804733727811,320,26380,0.012130401819560273,0.5487703402366864
hsa-miR-619-5p,0.9850526296694037,1.0,1.0,27,1352,0.019970414201183433,760,26380,0.02880970432145565,0.6931835876673934
hsa-miR-622,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-624-3p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-624-5p,0.8656522978210445,1.0,1.0,30,1352,0.022189349112426034,699,26380,0.02649734647460197,0.8374177819539325
hsa-miR-625-3p,0.8818049546634962,1.0,1.0,19,1352,0.014053254437869823,469,26380,0.017778620166793026,0.7904581067612066
hsa-miR-625-5p,0.999999970539034,1.0,1.0,123,1352,0.09097633136094675,3631,26380,0.13764215314632297,0.6609627158638874
hsa-miR-627-5p,0.9368487112206194,1.0,1.0,19,1352,0.014053254437869823,503,26380,0.019067475360121305,0.7370275389085604
hsa-miR-628-3p,0.9516831857352932,1.0,1.0,11,1352,0.008136094674556213,328,26380,0.012433661865049279,0.6543602973011979
hsa-miR-628-5p,0.9999869375644469,1.0,1.0,19,1352,0.014053254437869823,821,26380,0.031122062168309324,0.4515528039841729
hsa-miR-629-3p,0.9722773740877921,1.0,1.0,4,1352,0.0029585798816568047,165,26380,0.0062547384382107656,0.47301416532185764
hsa-miR-629-5p,0.9996478568437884,1.0,1.0,55,1352,0.040680473372781065,1600,26380,0.060652009097801364,0.6707193047337278
hsa-miR-630,0.992947701533216,1.0,1.0,1,1352,0.0007396449704142012,94,26380,0.00356330553449583,0.207572705526879
hsa-miR-636,0.9829747137985578,1.0,1.0,9,1352,0.006656804733727811,316,26380,0.011978771796815769,0.5557168002396825
hsa-miR-638,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-639,0.25423716825006226,1.0,1.0,2,1352,0.0014792899408284023,19,26380,0.0007202426080363912,2.0538772967922765
hsa-miR-641,0.9999913375607317,1.0,1.0,30,1352,0.022189349112426034,1134,26380,0.04298711144806672,0.51618609310917
hsa-miR-642a-3p,0.8771590774693818,1.0,1.0,4,1352,0.0029585798816568047,122,26380,0.004624715693707354,0.6397322727713648
hsa-miR-642a-5p,0.943803961641081,1.0,1.0,18,1352,0.013313609467455622,486,26380,0.018423047763457163,0.7226605303528381
hsa-miR-642b-3p,0.7709651667183798,1.0,1.0,1,1352,0.0007396449704142012,28,26380,0.0010614101592115238,0.6968512256973796
hsa-miR-642b-5p,0.8158325841538371,1.0,1.0,4,1352,0.0029585798816568047,109,26380,0.004131918119787718,0.7160306172303349
hsa-miR-643,0.9135126997252374,1.0,1.0,3,1352,0.0022189349112426036,106,26380,0.004018195602729341,0.5522217260243385
hsa-miR-648,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6500-3p,0.933438364106543,1.0,1.0,3,1352,0.0022189349112426036,113,26380,0.004283548142532221,0.5180133005184061
hsa-miR-6503-3p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6505-5p,0.9476273740088835,1.0,1.0,1,1352,0.0007396449704142012,56,26380,0.0021228203184230476,0.3484256128486898
hsa-miR-6507-5p,0.8072563646736061,1.0,1.0,5,1352,0.0036982248520710057,131,26380,0.004965883244882487,0.7447265007452911
hsa-miR-651-5p,0.999989703876274,1.0,1.0,12,1352,0.008875739644970414,623,26380,0.023616376042456408,0.37582987453341815
hsa-miR-6511a-3p,0.33350274356484855,1.0,1.0,9,1352,0.006656804733727811,146,26380,0.005534495830174375,1.2027843073680797
hsa-miR-6511b-3p,0.8197920387644648,1.0,1.0,2,1352,0.0014792899408284023,60,26380,0.002274450341167551,0.6503944773175543
hsa-miR-6511b-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6514-5p,0.4123696168420948,1.0,1.0,8,1352,0.005917159763313609,138,26380,0.005231235784685368,1.1311208301174855
hsa-miR-6515-5p,0.758579458362844,1.0,1.0,1,1352,0.0007396449704142012,27,26380,0.001023502653525398,0.7226605303528381
hsa-miR-6516-3p,0.9993740399172988,1.0,1.0,4,1352,0.0029585798816568047,260,26380,0.009855951478392721,0.3001820664542558
hsa-miR-6516-5p,0.5270875006383746,1.0,1.0,11,1352,0.008136094674556213,212,26380,0.008036391205458682,1.0124064977112872
hsa-miR-652-3p,0.9999999766172187,1.0,1.0,99,1352,0.07322485207100592,3078,26380,0.11667930250189537,0.6275736184643067
hsa-miR-652-5p,0.6330532636194859,1.0,1.0,3,1352,0.0022189349112426036,63,26380,0.0023881728582259287,0.929134967596506
hsa-miR-653-3p,0.9978185680847906,1.0,1.0,11,1352,0.008136094674556213,437,26380,0.016565579984836997,0.49114457097206615
hsa-miR-653-5p,0.9964958627953828,1.0,1.0,5,1352,0.0036982248520710057,250,26380,0.009476876421531463,0.39023668639053255
hsa-miR-654-3p,0.9044475915954321,1.0,1.0,38,1352,0.028106508875739646,895,26380,0.03392721758908264,0.8284354236223596
hsa-miR-654-5p,0.8847141799650923,1.0,1.0,5,1352,0.0036982248520710057,149,26380,0.005648218347232752,0.6547595409237122
hsa-miR-655-3p,0.8124609390350653,1.0,1.0,2,1352,0.0014792899408284023,59,26380,0.002236542835481425,0.6614181125263264
hsa-miR-655-5p,0.25319212313288625,1.0,1.0,4,1352,0.0029585798816568047,50,26380,0.0018953752843062926,1.5609467455621302
hsa-miR-656-3p,0.7317640949869082,1.0,1.0,1,1352,0.0007396449704142012,25,26380,0.0009476876421531463,0.7804733727810651
hsa-miR-656-5p,0.9012241133555986,1.0,1.0,31,1352,0.022928994082840236,742,26380,0.028127369219105382,0.8151844527025949
hsa-miR-657,1.0,1.0,1.0,0,1352,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-659-5p,0.6009764205989464,1.0,1.0,2,1352,0.0014792899408284023,39,26380,0.0014783927217589083,1.0006068881808525
hsa-miR-660-3p,0.7127239657611308,1.0,1.0,2,1352,0.0014792899408284023,48,26380,0.0018195602729340408,0.8129930966469429
hsa-miR-660-5p,0.9999298757683998,1.0,1.0,45,1352,0.03328402366863906,1434,26380,0.05435936315390447,0.6122960560520909
hsa-miR-661,0.0998770790317533,1.0,1.0,1,1352,0.0007396449704142012,2,26380,7.581501137225171e-05,9.755917159763312
hsa-miR-663a,1.0,1.0,1.0,0,1352,0.0,12,26380,0.0004548900682335102,0.0
hsa-miR-664a-3p,0.9325317703061375,1.0,1.0,17,1352,0.01257396449704142,454,26380,0.01721000758150114,0.7306193467664155
hsa-miR-664a-5p,0.8924762777597718,1.0,1.0,8,1352,0.005917159763313609,224,26380,0.00849128127369219,0.6968512256973796
hsa-miR-664b-3p,0.6530363027756336,1.0,1.0,44,1352,0.03254437869822485,901,26380,0.03415466262319939,0.9528531743165057
hsa-miR-664b-5p,0.9588511289262527,1.0,1.0,2,1352,0.0014792899408284023,95,26380,0.003601213040181956,0.4107754593584553
hsa-miR-665,0.6153928454333436,1.0,1.0,6,1352,0.004437869822485207,124,26380,0.0047005307050796055,0.9441210154609659
hsa-miR-668-3p,0.5077570219862011,1.0,1.0,4,1352,0.0029585798816568047,72,26380,0.0027293404094010615,1.083990795529257
hsa-miR-670-3p,0.3254966763417007,1.0,1.0,14,1352,0.010355029585798817,236,26380,0.0089461713419257,1.1574816969210713
hsa-miR-670-5p,0.993654516904962,1.0,1.0,1,1352,0.0007396449704142012,96,26380,0.0036391205458680817,0.20324827416173571
hsa-miR-671-3p,0.9999991987574338,1.0,1.0,20,1352,0.014792899408284023,934,26380,0.035405610310841544,0.4178122980626687
hsa-miR-671-5p,0.999961997922599,1.0,1.0,123,1352,0.09097633136094675,3267,26380,0.12384382107657316,0.7346053325074305
hsa-miR-6720-5p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6721-5p,0.9505315923648829,1.0,1.0,7,1352,0.005177514792899409,228,26380,0.008642911296436694,0.5990475448977474
hsa-miR-6724-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6726-3p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6727-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
